FK_COLLECTION_ID,FK_FISH_ID,PK_TISSUE_TYPE,CAPTURE_LOCATION,CAPTURE_DATE,END_CAPTURE_DATE,LATITUDE,LONGITUDE,MESH_SIZE,MESH_SIZE_COMMENT,IS_MISSING_PAIRED_DATA_EXISTS,WELL_HAS_MORE_THAN_ONE_SAMPLE,IS_PRESENT_IN_DATASHEET,IS_PRESENT_BUT_NOT_IN_DS,VIAL_BARCODE,CONTAINER_ARRAY_TYPE_ID,DNA_TRAY_WORKBENCH_ID,DNA_TRAY_CODE,DNA_TRAY_WELL_POS,DNA_TRAY_WELL_CODE,STORAGE_ID,UNIT,SHELF_RACK,SLOT,EXHAUSTED_HOW,EXHAUSTED_BY,EXHAUSTED_DATE,AGENCY,OTHER_AGENCY_KEY,NUM_OTOLITHS_MISSING,OTO_INVENTORY_COMMENT
52497,25,Heart,,,,0,0,,,,,,,,,1,1400002563,A4,25,0000022114,W,2,I,,,,,,0,
52497,26,Heart,,,,0,0,,,,,,,,,1,1400002563,B4,26,0000022114,W,2,I,,,,,,0,
52497,27,Heart,,,,0,0,,,,,,,,,1,1400002563,C4,27,0000022114,W,2,I,,,,,,0,
52497,28,Heart,,,,0,0,,,,,,,,,1,1400002563,D4,28,0000022114,W,2,I,,,,,,0,
52497,29,Heart,,,,0,0,,,,,,,,,1,1400002563,E4,29,0000022114,W,2,I,,,,,,0,
52497,30,Heart,,,,0,0,,,,,,,,,1,1400002563,F4,30,0000022114,W,2,I,,,,,,0,
52497,31,Heart,,,,0,0,,,,,,,,,1,1400002563,G4,31,0000022114,W,2,I,,,,,,0,
52497,32,Heart,,,,0,0,,,,,,,,,1,1400002563,H4,32,0000022114,W,2,I,,,,,,0,
52497,33,Heart,,,,0,0,,,,,,,,,1,1400002563,A5,33,0000022114,W,2,I,,,,,,0,
52497,34,Heart,,,,0,0,,,,,,,,,1,1400002563,B5,34,0000022114,W,2,I,,,,,,0,
52497,35,Heart,,,,0,0,,,,,,,,,1,1400002563,C5,35,0000022114,W,2,I,,,,,,0,
52497,36,Heart,,,,0,0,,,,,,,,,1,1400002563,D5,36,0000022114,W,2,I,,,,,,0,
52497,37,Heart,,,,0,0,,,,,,,,,1,1400002563,E5,37,0000022114,W,2,I,,,,,,0,
52497,38,Heart,,,,0,0,,,,,,,,,1,1400002563,F5,38,0000022114,W,2,I,,,,,,0,
52497,39,Heart,,,,0,0,,,,,,,,,1,1400002563,G5,39,0000022114,W,2,I,,,,,,0,
52497,40,Heart,,,,0,0,,,,,,,,,1,1400002563,H5,40,0000022114,W,2,I,,,,,,0,
52497,41,Heart,,,,0,0,,,,,,,,,1,1400002563,A6,41,0000022114,W,2,I,,,,,,0,
52497,42,Heart,,,,0,0,,,,,,,,,1,1400002563,B6,42,0000022114,W,2,I,,,,,,0,
52497,43,Heart,,,,0,0,,,,,,,,,1,1400002563,C6,43,0000022114,W,2,I,,,,,,0,
52497,44,Heart,,,,0,0,,,,,,,,,1,1400002563,D6,44,0000022114,W,2,I,,,,,,0,
52497,45,Heart,,,,0,0,,,,,,,,,1,1400002563,E6,45,0000022114,W,2,I,,,,,,0,
52497,46,Heart,,,,0,0,,,,,,,,,1,1400002563,F6,46,0000022114,W,2,I,,,,,,0,
52497,47,Heart,,,,0,0,,,,,,,,,1,1400002563,G6,47,0000022114,W,2,I,,,,,,0,
52497,48,Heart,,,,0,0,,,,,,,,,1,1400002563,H6,48,0000022114,W,2,I,,,,,,0,
52497,49,Heart,,,,0,0,,,,,,,,,2,1400002564,A1,1,0000022114,W,2,I,,,,,,0,
52497,50,Heart,,,,0,0,,,,,,,,,2,1400002564,B1,2,0000022114,W,2,I,,,,,,0,
52497,51,Heart,,,,0,0,,,,,,,,,2,1400002564,C1,3,0000022114,W,2,I,,,,,,0,
52497,52,Heart,,,,0,0,,,,,,,,,2,1400002564,D1,4,0000022114,W,2,I,,,,,,0,
52497,53,Heart,,,,0,0,,,,,,,,,2,1400002564,E1,5,0000022114,W,2,I,,,,,,0,
52497,54,Heart,,,,0,0,,,,,,,,,2,1400002564,F1,6,0000022114,W,2,I,,,,,,0,
52497,55,Heart,,,,0,0,,,,,,,,,2,1400002564,G1,7,0000022114,W,2,I,,,,,,0,
52497,56,Heart,,,,0,0,,,,,,,,,2,1400002564,H1,8,0000022114,W,2,I,,,,,,0,
52497,57,Heart,,,,0,0,,,,,,,,,2,1400002564,A2,9,0000022114,W,2,I,,,,,,0,
52497,58,Heart,,,,0,0,,,,,,,,,2,1400002564,B2,10,0000022114,W,2,I,,,,,,0,
52497,59,Heart,,,,0,0,,,,,,,,,2,1400002564,C2,11,0000022114,W,2,I,,,,,,0,
52497,60,Heart,,,,0,0,,,,,,,,,2,1400002564,D2,12,0000022114,W,2,I,,,,,,0,
52497,61,Heart,,,,0,0,,,,,,,,,2,1400002564,E2,13,0000022114,W,2,I,,,,,,0,
52497,62,Heart,,,,0,0,,,,,,,,,2,1400002564,F2,14,0000022114,W,2,I,,,,,,0,
52497,63,Heart,,,,0,0,,,,,,,,,2,1400002564,G2,15,0000022114,W,2,I,,,,,,0,
52497,64,Heart,,,,0,0,,,,,,,,,2,1400002564,H2,16,0000022114,W,2,I,,,,,,0,
52497,65,Heart,,,,0,0,,,,,,,,,2,1400002564,A3,17,0000022114,W,2,I,,,,,,0,
52497,66,Heart,,,,0,0,,,,,,,,,2,1400002564,B3,18,0000022114,W,2,I,,,,,,0,
52497,67,Heart,,,,0,0,,,,,,,,,2,1400002564,C3,19,0000022114,W,2,I,,,,,,0,
52497,68,Heart,,,,0,0,,,,,,,,,2,1400002564,D3,20,0000022114,W,2,I,,,,,,0,
52497,69,Heart,,,,0,0,,,,,,,,,2,1400002564,E3,21,0000022114,W,2,I,,,,,,0,
52497,70,Heart,,,,0,0,,,,,,,,,2,1400002564,F3,22,0000022114,W,2,I,,,,,,0,
52497,71,Heart,,,,0,0,,,,,,,,,2,1400002564,G3,23,0000022114,W,2,I,,,,,,0,
52497,72,Heart,,,,0,0,,,,,,,,,2,1400002564,H3,24,0000022114,W,2,I,,,,,,0,
52497,73,Heart,,,,0,0,,,,,,,,,2,1400002564,A4,25,0000022114,W,2,I,,,,,,0,
52497,74,Heart,,,,0,0,,,,,,,,,2,1400002564,B4,26,0000022114,W,2,I,,,,,,0,
52497,75,Heart,,,,0,0,,,,,,,,,2,1400002564,C4,27,0000022114,W,2,I,,,,,,0,
52497,76,Heart,,,,0,0,,,,,,,,,2,1400002564,D4,28,0000022114,W,2,I,,,,,,0,
52497,77,Heart,,,,0,0,,,,,,,,,2,1400002564,E4,29,0000022114,W,2,I,,,,,,0,
52497,78,Heart,,,,0,0,,,,,,,,,2,1400002564,F4,30,0000022114,W,2,I,,,,,,0,
52497,79,Heart,,,,0,0,,,,,,,,,2,1400002564,G4,31,0000022114,W,2,I,,,,,,0,
52497,80,Heart,,,,0,0,,,,,,,,,2,1400002564,H4,32,0000022114,W,2,I,,,,,,0,
52497,81,Heart,,,,0,0,,,,,,,,,2,1400002564,A5,33,0000022114,W,2,I,,,,,,0,
52497,82,Heart,,,,0,0,,,,,,,,,2,1400002564,B5,34,0000022114,W,2,I,,,,,,0,
52497,83,Heart,,,,0,0,,,,,,,,,2,1400002564,C5,35,0000022114,W,2,I,,,,,,0,
52497,84,Heart,,,,0,0,,,,,,,,,2,1400002564,D5,36,0000022114,W,2,I,,,,,,0,
52497,85,Heart,,,,0,0,,,,,,,,,2,1400002564,E5,37,0000022114,W,2,I,,,,,,0,
