dna_plate_id,dna_plate_well,silly_source,silly_indiv,fish_id_indiv,tissue_type,sex_indiv,origin_indiv,date,comment,sample,silly_paired,fish_id_paired,dwp_barcode,dwp_well,sample_date,sex_paired,length_mm_meh,origin_paired,otolith_mark_present,otolith_mark_id,hatchery,intertidal
63214,B6,PERB17_324,PERB17,324,Heart-bulbus arteriosus,male,natural,2017-09-06,"NA",0000022258_36,PERB17,324,0000022258,36,2017-09-06,male,445,natural,NO,NA,NA,Intertidal
63214,C6,PERB17_347,PERB17,347,Heart-bulbus arteriosus,male,natural,2017-09-10,"NA",0000022323_11,PERB17,347,0000022323,11,2017-09-10,male,386,natural,NO,NA,NA,Intertidal
63214,D6,PERB17_357,PERB17,357,Heart-bulbus arteriosus,female,natural,2017-09-10,"NA",0000022323_21,PERB17,357,0000022323,21,2017-09-10,female,384,natural,NO,NA,NA,Intertidal
63214,E6,PERB17_365,PERB17,365,Heart-bulbus arteriosus,female,natural,2017-09-10,"NA",0000022323_29,PERB17,365,0000022323,29,2017-09-10,female,416,natural,NO,NA,NA,Intertidal
63214,F6,PERB17_372,PERB17,372,Heart-bulbus arteriosus,male,natural,2017-09-10,"NA",0000022323_36,PERB17,372,0000022323,36,2017-09-10,male,392,natural,NO,NA,NA,Intertidal
63214,G6,PERB17_381,PERB17,381,Heart-bulbus arteriosus,male,natural,2017-09-10,"NA",0000022323_45,PERB17,381,0000022323,45,2017-09-10,male,451,natural,NO,NA,NA,Intertidal
63214,H6,PERB17_383,PERB17,383,Heart-bulbus arteriosus,male,natural,2017-09-10,"NA",0000022323_47,PERB17,383,0000022323,47,2017-09-10,male,388,natural,NO,NA,NA,Intertidal
63214,A7,PERB17_384,PERB17,384,Heart-bulbus arteriosus,male,natural,2017-09-10,"NA",0000022323_48,PERB17,384,0000022323,48,2017-09-10,male,421,natural,NO,NA,NA,Intertidal
63214,B7,PGREG14E_1,PGREG14E,1,Axillary Process,male,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,C7,PGREG14E_6,PGREG14E,6,Axillary Process,female,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,D7,PGREG14E_7,PGREG14E,7,Axillary Process,female,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,E7,PGREG14E_8,PGREG14E,8,Axillary Process,female,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,F7,PGREG14E_10,PGREG14E,10,Axillary Process,male,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,G7,PGREG14E_12,PGREG14E,12,Axillary Process,male,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,H7,PGREG14E_13,PGREG14E,13,Axillary Process,female,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,A8,PGREG14E_14,PGREG14E,14,Axillary Process,female,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,B8,PGREG14E_15,PGREG14E,15,Axillary Process,female,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,C8,PGREG14E_16,PGREG14E,16,Axillary Process,female,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,D8,PGREG14E_17,PGREG14E,17,Axillary Process,male,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,E8,PGREG14E_18,PGREG14E,18,Axillary Process,male,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,F8,PGREG14E_20,PGREG14E,20,Axillary Process,female,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,G8,PGREG14E_22,PGREG14E,22,Axillary Process,male,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,H8,PGREG14E_24,PGREG14E,24,Axillary Process,female,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,A9,PGREG14E_26,PGREG14E,26,Axillary Process,male,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,B9,PGREG14E_28,PGREG14E,28,Axillary Process,male,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,C9,PGREG14E_29,PGREG14E,29,Axillary Process,male,natural,2014-08-04,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,D9,PGREG14L_1,PGREG14L,1,Heart,male,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,E9,PGREG14L_2,PGREG14L,2,Heart,male,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,F9,PGREG14L_3,PGREG14L,3,Heart,male,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,G9,PGREG14L_4,PGREG14L,4,Heart,male,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,H9,PGREG14L_5,PGREG14L,5,Heart,male,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,A10,PGREG14L_6,PGREG14L,6,Heart,male,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,B10,PGREG14L_7,PGREG14L,7,Heart,male,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,C10,PGREG14L_8,PGREG14L,8,Heart,male,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,D10,PGREG14L_9,PGREG14L,9,Heart,male,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,E10,PGREG14L_75,PGREG14L,75,Heart,female,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,F10,PGREG14L_76,PGREG14L,76,Heart,female,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,G10,PGREG14L_77,PGREG14L,77,Heart,female,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,H10,PGREG14L_78,PGREG14L,78,Heart,female,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,A11,PGREG14L_79,PGREG14L,79,Heart,female,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,B11,PGREG14L_80,PGREG14L,80,Heart,female,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,C11,PGREG14L_81,PGREG14L,81,Heart,female,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,D11,PGREG14L_82,PGREG14L,82,Heart,female,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63214,E11,PGREG14L_83,PGREG14L,83,Heart,female,natural,2014-09-09,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,A1,PDUCK13_11,PDUCK13,11,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,B1,PDUCK13_12,PDUCK13,12,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,C1,PDUCK13_13,PDUCK13,13,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,D1,PDUCK13_14,PDUCK13,14,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,E1,PDUCK13_15,PDUCK13,15,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,F1,PDUCK13_16,PDUCK13,16,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,G1,PDUCK13_17,PDUCK13,17,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,H1,PDUCK13_18,PDUCK13,18,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,A2,PDUCK13_19,PDUCK13,19,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,B2,PDUCK13_20,PDUCK13,20,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,C2,PDUCK13_21,PDUCK13,21,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,D2,PDUCK13_22,PDUCK13,22,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,E2,PDUCK13_23,PDUCK13,23,Axillary Process,male,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,F2,PDUCK13_34,PDUCK13,34,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,G2,PDUCK13_37,PDUCK13,37,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,H2,PDUCK13_50,PDUCK13,50,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,A3,PDUCK13_51,PDUCK13,51,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,B3,PDUCK13_52,PDUCK13,52,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,C3,PDUCK13_56,PDUCK13,56,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,D3,PDUCK13_58,PDUCK13,58,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,E3,PDUCK13_59,PDUCK13,59,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,F3,PDUCK13_60,PDUCK13,60,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,G3,PDUCK13_62,PDUCK13,62,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,H3,PDUCK13_72,PDUCK13,72,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,A4,PDUCK13_73,PDUCK13,73,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,B4,PDUCK13_78,PDUCK13,78,Axillary Process,female,natural,2013-08-18,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63215,E6,PSTOCK16_9,PSTOCK16,9,Heart-bulbus arteriosus,"NA","NA",NA,"NA",0000015818_9,PSTOCK16,9,0000015818,9,2016-09-06,female,457,hatchery,YES,AFK14B,AFK,Upstream
63215,C4,PSTOCK16_84,PSTOCK16,84,Heart-bulbus arteriosus,male,hatchery,2016-09-09,"NA",0000015861_36,PSTOCK16,84,0000015861,36,2016-09-09,male,470,hatchery,YES,AFK14B,AFK,Upstream
63215,D4,PSTOCK16_212,PSTOCK16,212,Heart-bulbus arteriosus,male,hatchery,2016-09-09,"NA",0000015869_20,PSTOCK16,212,0000015869,20,2016-09-09,male,457,hatchery,YES,AFK14B,AFK,Upstream
63215,E4,PSTOCK16_878,PSTOCK16,878,Heart-bulbus arteriosus,female,natural,2016-09-04,"NA",0000015790_47,PSTOCK16,878,0000015790,47,2016-09-04,female,430,natural,NO,NA,NA,Upstream
63215,F4,PSTOCK16_983,PSTOCK16,983,Heart-bulbus arteriosus,female,hatchery,2016-09-06,"NA",0000015808_25,PSTOCK16,983,0000015808,25,2016-09-06,female,447,hatchery,YES,AFK14B,AFK,Upstream
63215,G4,PSTOCK16_1038,PSTOCK16,1038,Heart-bulbus arteriosus,male,natural,2016-09-11,"NA",0000015892_32,PSTOCK16,1038,0000015892,32,2016-09-11,male,465,natural,NO,NA,NA,Intertidal
63215,H4,PSTOCK16_1085,PSTOCK16,1085,Heart-bulbus arteriosus,male,natural,2016-08-23,"NA",0000014555_42,PSTOCK16,1085,0000014555,42,2016-08-23,male,476,natural,NO,NA,NA,Intertidal
63215,A5,PSTOCK16_1193,PSTOCK16,1193,Heart-bulbus arteriosus,male,natural,2016-08-23,"NA",0000014550_6,PSTOCK16,1193,0000014550,6,2016-08-23,male,442,natural,NO,NA,NA,Intertidal
63215,B5,PSTOCK16_1220,PSTOCK16,1220,Heart-bulbus arteriosus,female,hatchery,2016-08-23,"NA",0000014550_33,PSTOCK16,1220,0000014550,33,2016-08-23,female,428,hatchery,YES,AFK14B,AFK,Intertidal
63215,C5,PSTOCK16_1321,PSTOCK16,1321,Heart-bulbus arteriosus,male,natural,2016-08-31,"NA",0000014623_38,PSTOCK16,1321,0000014623,38,2016-08-31,male,458,natural,NO,NA,NA,Intertidal
63215,F6,PSTOCK16_1523,PSTOCK16,1523,Heart-bulbus arteriosus,"NA","NA",NA,"NA",0000015880_11,PSTOCK16,1523,0000015880,11,2016-09-10,male,NA,hatchery,YES,AFK14B,AFK,Upstream
63215,D5,PSTOCK16_1799,PSTOCK16,1799,Heart-bulbus arteriosus,female,natural,2016-08-31,"NA",0000014615_47,PSTOCK16,1799,0000014615,47,2016-08-31,female,434,natural,NO,NA,NA,Intertidal
63215,E5,PSTOCK16_1833,PSTOCK16,1833,Heart-bulbus arteriosus,female,hatchery,2016-09-09,"NA",0000015862_33,PSTOCK16,1833,0000015862,33,2016-09-09,female,441,hatchery,YES,AFK14B,AFK,Upstream
63215,F5,PSTOCK16_1948,PSTOCK16,1948,Heart-bulbus arteriosus,male,hatchery,2016-09-04,"NA",0000015786_4,PSTOCK16,1948,0000015786,4,2016-09-04,male,416,hatchery,YES,AFK14B,AFK,Intertidal
63215,G5,PSTOCK16_1997,PSTOCK16,1997,Heart-bulbus arteriosus,female,hatchery,2016-09-04,"NA",0000015785_5,PSTOCK16,1997,0000015785,5,2016-09-04,female,440,hatchery,YES,AFK14B,AFK,Intertidal
63215,H5,PSTOCK16_2018,PSTOCK16,2018,Heart-bulbus arteriosus,female,natural,2016-09-04,"NA",0000015785_26,PSTOCK16,2018,0000015785,26,2016-09-04,female,436,natural,NO,NA,NA,Intertidal
63215,A6,PSTOCK16_2441,PSTOCK16,2441,Heart-bulbus arteriosus,male,natural,2016-08-29,"NA",0000014587_47,PSTOCK16,2441,0000014587,47,2016-08-29,male,478,natural,NO,NA,NA,Intertidal
63215,B6,PSTOCK16_2452,PSTOCK16,2452,Heart-bulbus arteriosus,female,hatchery,2016-08-29,"NA",0000014588_10,PSTOCK16,2452,0000014588,10,2016-08-29,female,438,hatchery,YES,AFK14B,AFK,Intertidal
63215,C6,PSTOCK16_2560,PSTOCK16,2560,Heart-bulbus arteriosus,male,hatchery,2016-08-23,"NA",0000014557_22,PSTOCK16,2560,0000014557,22,2016-08-23,male,424,hatchery,YES,AFK14B,AFK,Intertidal
63215,D6,PSTOCK16_2588,PSTOCK16,2588,Heart-bulbus arteriosus,male,natural,2016-08-29,"NA",0000014580_2,PSTOCK16,2588,0000014580,2,2016-08-29,male,476,natural,NO,NA,NA,Intertidal
63215,G6,PSTOCK16_2764,PSTOCK16,2764,Heart-bulbus arteriosus,female,natural,2016-08-22,"NA",0000014538_34,PSTOCK16,2764,0000014538,34,2016-08-22,female,418,natural,NO,NA,NA,Intertidal
63215,H6,PSTOCK16_2788,PSTOCK16,2788,Heart-bulbus arteriosus,female,natural,2016-08-22,"NA",0000014536_10,PSTOCK16,2788,0000014536,10,2016-08-22,female,440,natural,NO,NA,NA,Intertidal
63215,A7,PSTOCK16_2813,PSTOCK16,2813,Heart-bulbus arteriosus,male,natural,2016-08-22,"NA",0000014536_35,PSTOCK16,2813,0000014536,35,2016-08-22,male,467,natural,NO,NA,NA,Intertidal
63215,C7,PSTOCK16_2836,PSTOCK16,2836,Heart-bulbus arteriosus,"NA","NA",NA,"NA",0000014537_10,PSTOCK16,2836,0000014537,10,2016-08-22,female,417,natural,NO,NA,NA,Intertidal
63215,C8,PSTOCK16_2958,PSTOCK16,2958,Heart-bulbus arteriosus,"NA","NA",NA,"NA",0000014683_36,PSTOCK16,2958,0000014683,36,2016-08-26,female,397,natural,NO,NA,NA,Intertidal
63215,B7,PSTOCK16_2968,PSTOCK16,2968,Heart-bulbus arteriosus,male,natural,2016-08-26,"NA",0000014683_46,PSTOCK16,2968,0000014683,46,2016-08-26,male,436,natural,NO,NA,NA,Intertidal
63215,D7,PSTOCK16_3121,PSTOCK16,3121,Heart-bulbus arteriosus,male,natural,2016-08-17,"NA",0000014496_7,PSTOCK16,3121,0000014496,7,2016-08-17,male,428,natural,NO,NA,NA,Upstream
63215,E7,PSTOCK16_3211,PSTOCK16,3211,Heart-bulbus arteriosus,male,hatchery,2016-08-17,"NA",0000014494_35,PSTOCK16,3211,0000014494,35,2016-08-17,male,457,hatchery,YES,WNH14PINKB,WNH,Intertidal
63215,F7,PSTOCK16_3219,PSTOCK16,3219,Heart-bulbus arteriosus,female,natural,2016-08-17,"NA",0000014494_43,PSTOCK16,3219,0000014494,43,2016-08-17,female,NA,natural,NO,NA,NA,Intertidal
63215,G7,PSTOCK16_3330,PSTOCK16,3330,Heart-bulbus arteriosus,male,hatchery,2016-09-10,"NA",0000015873_10,PSTOCK16,3330,0000015873,10,2016-09-10,male,461,hatchery,YES,AFK14B,AFK,Intertidal
63215,H7,PSTOCK16_3400,PSTOCK16,3400,Heart-bulbus arteriosus,male,hatchery,2016-09-10,"NA",0000015872_32,PSTOCK16,3400,0000015872,32,2016-09-10,male,460,hatchery,YES,AFK14B,AFK,Intertidal
63215,A8,PSTOCK16_3438,PSTOCK16,3438,Heart-bulbus arteriosus,female,natural,2016-08-19,"NA",0000014513_22,PSTOCK16,3438,0000014513,22,2016-08-19,female,416,natural,NO,NA,NA,Upstream
63215,B8,PSTOCK16_3482,PSTOCK16,3482,Heart-bulbus arteriosus,male,natural,2016-08-19,"NA",0000014512_18,PSTOCK16,3482,0000014512,18,2016-08-19,male,486,natural,NO,NA,NA,Intertidal
63215,E8,PSTOCK16_4077,PSTOCK16,4077,Heart-bulbus arteriosus,male,hatchery,2016-08-27,"NA",0000014564_5,PSTOCK16,4077,0000014564,5,2016-08-27,male,401,hatchery,YES,AFK14B,AFK,Upstream
63215,F8,PSTOCK16_4138,PSTOCK16,4138,Heart-bulbus arteriosus,female,hatchery,2016-08-31,"NA",0000014618_18,PSTOCK16,4138,0000014618,18,2016-08-31,female,495,hatchery,YES,AFK14B,AFK,Intertidal
63215,G8,PSTOCK16_4319,PSTOCK16,4319,Heart-bulbus arteriosus,male,hatchery,2016-09-02,"NA",0000014647_27,PSTOCK16,4319,0000014647,27,2016-09-02,male,446,hatchery,YES,AFK14B,AFK,Intertidal
63215,H8,PSTOCK16_4543,PSTOCK16,4543,Heart-bulbus arteriosus,female,hatchery,2016-08-29,"NA",0000014593_4,PSTOCK16,4543,0000014593,4,2016-08-29,female,407,hatchery,YES,AFK14B,AFK,Upstream
63215,D8,PSTOCK16_4587,PSTOCK16,4587,Heart-bulbus arteriosus,"NA","NA",NA,"NA",0000014593_48,PSTOCK16,4587,0000014593,48,2016-08-29,female,453,hatchery,YES,AFK14B,AFK,Upstream
63215,A9,PSTOCK16_4620,PSTOCK16,4620,Heart-bulbus arteriosus,male,hatchery,2016-08-29,"NA",0000014592_33,PSTOCK16,4620,0000014592,33,2016-08-29,male,448,hatchery,YES,AFK14B,AFK,Upstream
63215,B9,PSTOCK16_4748,PSTOCK16,4748,Heart-bulbus arteriosus,female,natural,2016-08-29,"NA",0000014584_13,PSTOCK16,4748,0000014584,13,2016-08-29,female,455,natural,NO,NA,NA,Intertidal
63215,C9,PSTOCK16_5126,PSTOCK16,5126,Heart-bulbus arteriosus,male,natural,2016-09-11,"NA",0000015888_32,PSTOCK16,5126,0000015888,32,2016-09-11,male,NA,natural,NO,NA,NA,Upstream
63215,E9,PSTOCK16_5244,PSTOCK16,5244,Heart-bulbus arteriosus,female,hatchery,2016-08-27,"NA",0000014560_6,PSTOCK16,5244,0000014560,6,2016-08-27,female,445,hatchery,YES,WNH14PINKB,WNH,Intertidal
63215,F9,PSTOCK16_5363,PSTOCK16,5363,Heart-bulbus arteriosus,female,hatchery,2016-09-07,"NA",0000015824_29,PSTOCK16,5363,0000015824,29,2016-09-07,female,412,hatchery,YES,AFK14B,AFK,Intertidal
63215,G9,PSTOCK16_5418,PSTOCK16,5418,Heart-bulbus arteriosus,female,natural,2016-09-02,"NA",0000014650_36,PSTOCK16,5418,0000014650,36,2016-09-02,female,428,natural,NO,NA,NA,Intertidal
63215,H9,PSTOCK16_5540,PSTOCK16,5540,Heart-bulbus arteriosus,female,hatchery,2016-08-27,"NA",0000014563_14,PSTOCK16,5540,0000014563,14,2016-08-27,female,427,hatchery,YES,AFK14B,AFK,Intertidal
63215,A10,PSTOCK16_5582,PSTOCK16,5582,Heart-bulbus arteriosus,male,hatchery,2016-09-08,"NA",0000015857_8,PSTOCK16,5582,0000015857,8,2016-09-08,male,445,hatchery,YES,AFK14B,AFK,Intertidal
63215,B10,PSTOCK16_5620,PSTOCK16,5620,Heart-bulbus arteriosus,female,hatchery,2016-09-08,"NA",0000015857_46,PSTOCK16,5620,0000015857,46,2016-09-08,female,435,hatchery,YES,AFK14B,AFK,Intertidal
63215,C10,PSTOCK16_5657,PSTOCK16,5657,Heart-bulbus arteriosus,male,hatchery,2016-08-31,"NA",0000014622_35,PSTOCK16,5657,0000014622,35,2016-08-31,male,386,hatchery,YES,AFK14B,AFK,Intertidal
63215,D10,PSTOCK16_5767,PSTOCK16,5767,Heart-bulbus arteriosus,male,hatchery,2016-09-02,"NA",0000014635_1,PSTOCK16,5767,0000014635,1,2016-09-02,male,NA,hatchery,YES,AFK14B,AFK,Intertidal
63215,E10,PSTOCK16_5781,PSTOCK16,5781,Heart-bulbus arteriosus,female,hatchery,2016-09-02,"NA",0000014635_15,PSTOCK16,5781,0000014635,15,2016-09-02,female,NA,hatchery,YES,AFK14B,AFK,Intertidal
63215,F10,PSTOCK16_6466,PSTOCK16,6466,Heart-bulbus arteriosus,female,natural,2016-08-27,"NA",0000014558_2,PSTOCK16,6466,0000014558,2,2016-08-27,female,461,natural,NO,NA,NA,Intertidal
63215,G10,PSTOCK16_6480,PSTOCK16,6480,Heart-bulbus arteriosus,male,natural,2016-08-27,"NA",0000014558_16,PSTOCK16,6480,0000014558,16,2016-08-27,male,408,natural,NO,NA,NA,Intertidal
63215,H10,PSTOCK16_6507,PSTOCK16,6507,Heart-bulbus arteriosus,female,natural,2016-08-27,"NA",0000014558_43,PSTOCK16,6507,0000014558,43,2016-08-27,female,450,natural,NO,NA,NA,Intertidal
63215,B11,PSTOCK16_6920,PSTOCK16,6920,Heart-bulbus arteriosus,female,natural,2016-09-02,"NA",0000014654_24,PSTOCK16,6920,0000014654,24,2016-09-02,female,438,natural,NO,NA,NA,Upstream
63215,C11,PSTOCK16_6967,PSTOCK16,6967,Heart-bulbus arteriosus,male,natural,2016-09-02,"NA",0000014653_23,PSTOCK16,6967,0000014653,23,2016-09-02,male,461,natural,NO,NA,NA,Upstream
63215,D9,PSTOCK16_7001,PSTOCK16,7001,Heart-bulbus arteriosus,"NA","NA",NA,"NA",0000015791_9,PSTOCK16,7001,0000015791,9,2016-09-04,male,477,hatchery,YES,AFK14B,AFK,Upstream
63215,D11,PSTOCK16_7508,PSTOCK16,7508,Heart-bulbus arteriosus,female,natural,2016-08-22,"NA",0000014544_1,PSTOCK16,7508,0000014544,1,2016-08-22,female,432,natural,NO,NA,NA,Intertidal
63215,E11,PSTOCK16_7546,PSTOCK16,7546,Heart-bulbus arteriosus,female,natural,2016-08-22,"NA",0000014544_39,PSTOCK16,7546,0000014544,39,2016-08-22,female,452,natural,NO,NA,NA,Intertidal
63215,F11,PSTOCK16_7558,PSTOCK16,7558,Heart-bulbus arteriosus,female,natural,2016-08-22,"NA",0000014540_3,PSTOCK16,7558,0000014540,3,2016-08-22,female,449,natural,NO,NA,NA,Intertidal
63215,G11,PSTOCK16_7645,PSTOCK16,7645,Heart-bulbus arteriosus,male,hatchery,2016-09-10,"NA",0000015877_37,PSTOCK16,7645,0000015877,37,2016-09-10,male,412,hatchery,YES,AFK14B,AFK,Upstream
63215,A11,PSTOCK16_7657,PSTOCK16,7657,Heart-bulbus arteriosus,"NA","NA",NA,"NA",0000015876_1,PSTOCK16,7657,0000015876,1,2016-09-10,female,NA,hatchery,YES,AFK14B,AFK,Intertidal
63215,H11,PSTOCK16_7691,PSTOCK16,7691,Heart-bulbus arteriosus,male,hatchery,2016-09-10,"NA",0000015876_35,PSTOCK16,7691,0000015876,35,2016-09-10,male,406,hatchery,YES,AFK14B,AFK,Upstream
63215,A12,PSTOCK16_7945,PSTOCK16,7945,Heart-bulbus arteriosus,male,natural,2016-09-02,"NA",0000014648_1,PSTOCK16,7945,0000014648,1,2016-09-02,male,422,natural,NO,NA,NA,Intertidal
63215,B12,PSTOCK16_8040,PSTOCK16,8040,Heart-bulbus arteriosus,female,hatchery,2016-09-06,"NA",0000015807_48,PSTOCK16,8040,0000015807,48,2016-09-06,female,398,hatchery,YES,AFK14B,AFK,Upstream
63215,C12,PSTOCK16_8049,PSTOCK16,8049,Heart-bulbus arteriosus,female,hatchery,2016-08-21,"NA",0000014532_9,PSTOCK16,8049,0000014532,9,2016-08-21,female,443,hatchery,YES,WNH14PINKB,WNH,Intertidal
63215,D12,PSTOCK16_8050,PSTOCK16,8050,Heart-bulbus arteriosus,male,natural,2016-08-21,"NA",0000014532_10,PSTOCK16,8050,0000014532,10,2016-08-21,male,448,natural,NO,NA,NA,Intertidal
63215,E12,PSTOCK16_8103,PSTOCK16,8103,Heart-bulbus arteriosus,male,natural,2016-08-23,"NA",0000014548_15,PSTOCK16,8103,0000014548,15,2016-08-23,male,415,natural,NO,NA,NA,Intertidal
