FK_COLLECTION_ID,SILLY_CODE,FK_FISH_ID,PK_TISSUE_TYPE,CAPTURE_LOCATION,CAPTURE_DATE,VIAL_BARCODE,EXHAUSTED_HOW,EXHAUSTED_BY,EXHAUSTED_DATE,STORAGE_ID,UNIT,SHELF_RACK,SLOT,END_CAPTURE_DATE,MESH_SIZE,MESH_SIZE_COMMENT,LATITUDE,LONGITUDE,AGENCY,DNA_TRAY_CODE,DNA_TRAY_WELL_CODE,DNA_TRAY_WELL_POS,REGION_CODE,QUADRANT,LOCATION_CODE,LIFE_STAGE,IS_MISSING_PAIRED_DATA_EXISTS,DNA_TRAY_WORKBENCH_ID,COLLECTION_DATE,IS_PRESENT_IN_DATASHEET,WELL_HAS_MORE_THAN_ONE_SAMPLE,IS_PRESENT_BUT_NOT_IN_DS,OTHER_AGENCY_KEY,NUM_OTOLITHS_MISSING,OTO_INVENTORY_COMMENT,COLLECTION_TYPE,LOCATION_DESCRIPTOR,CONTAINER_ARRAY_TYPE,CONTAINER_ARRAY_TYPE_ID,IS_SAMPLE_ID_CONCATENATED,TARGET_DNA_TRAY_CODE,TARGET_DNA_TRAY_WELL_POS,TARGET_CONTAINER_ARRAY_TYPE_ID,TARGET_CONTAINER_ARRAY_TYPE,DETERMINATION_COLLECTION_ID,DETERMINATION_SILLY_CODE
53933,PERB17,92,Heart-bulbus arteriosus,Erb C,2017-08-16 00:00:00,NA,NA,NA,NA,NA,WJ,20,7,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,44,D6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,92,Otolith,Erb C,2017-08-16 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,44,D6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,93,Heart-bulbus arteriosus,Erb C,2017-08-16 00:00:00,NA,NA,NA,NA,NA,WJ,20,7,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,45,E6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,93,Otolith,Erb C,2017-08-16 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,45,E6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,94,Heart-bulbus arteriosus,Erb C,2017-08-16 00:00:00,NA,NA,NA,NA,NA,WJ,20,7,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,46,F6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,94,Otolith,Erb C,2017-08-16 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,46,F6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,95,Heart-bulbus arteriosus,Erb C,2017-08-16 00:00:00,NA,NA,NA,NA,NA,WJ,20,7,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,47,G6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,95,Otolith,Erb C,2017-08-16 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,47,G6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,96,Heart-bulbus arteriosus,Erb C,2017-08-16 00:00:00,NA,NA,NA,NA,NA,WJ,20,7,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,48,H6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,96,Otolith,Erb C,2017-08-16 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-16 00:00:00,NA,NA,0,0,NA,0000021943,48,H6,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,2,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,97,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,1,A1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,97,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,1,A1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,98,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,2,B1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,98,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,2,B1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,99,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,3,C1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,99,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,3,C1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,100,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,4,D1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,100,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,4,D1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,101,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,5,E1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,101,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,5,E1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,102,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,6,F1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,102,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,6,F1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,103,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,7,G1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,103,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,7,G1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,104,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,8,H1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,104,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,8,H1,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,105,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,9,A2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,105,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,9,A2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,106,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,10,B2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,106,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,10,B2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,107,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,11,C2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,107,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,11,C2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,108,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,12,D2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,108,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,12,D2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,109,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,13,E2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,109,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,13,E2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,110,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,14,F2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,110,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,14,F2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,111,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,15,G2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,111,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,15,G2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,112,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,16,H2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,112,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,16,H2,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,113,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,17,A3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,113,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,17,A3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,114,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,18,B3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,114,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,18,B3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,115,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,19,C3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,115,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,19,C3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,116,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,20,D3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,116,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,20,D3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,117,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,21,E3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,117,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,21,E3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,118,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,22,F3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,118,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,22,F3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,119,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,23,G3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,119,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,23,G3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,120,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,24,H3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,120,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,24,H3,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,121,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,25,A4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,121,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,25,A4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,122,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,26,B4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,122,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,26,B4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,123,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,27,C4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,123,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,27,C4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,124,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,28,D4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,124,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,28,D4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,125,Heart-bulbus arteriosus,Erb C,2017-08-21 00:00:00,NA,NA,NA,NA,NA,WJ,20,8,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,29,E4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
53933,PERB17,125,Otolith,Erb C,2017-08-21 00:00:00,NA,Exported,Zachary Pechacek,2017-11-08 00:00:00,NA,NA,NA,NA,2017-08-21 00:00:00,NA,NA,0,0,NA,0000022000,29,E4,Southcentral Alaska,PWS - West,Erb Creek,Adult,0,3,NA,0,0,0,NA,0,NA,Baseline,Pedigree Study,DWP48,2,NA,NA,NA,NA,NA,NA,NA
